"Title","Date","Link","Description"
"عضو هیئت علمی و دانشجوی نمونه کشوری دانشگاه علامه طباطبائی معرفی و تجلیل شدند","۱۴ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18613/%D8%B9%D8%B6%D9%88-%D9%87%DB%8C%D8%A6%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D9%88-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C-%D9%86%D9%85%D9%88%D9%86%D9%87-%DA%A9%D8%B4%D9%88%D8%B1%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D9%88-%D8%AA%D8%AC%D9%84%DB%8C%D9%84-%D8%B4%D8%AF%D9%86%D8%AF",""
"دکتر زهرا سلمان، «سرپرست پژوهشگاه تربیت بدنی و علوم ورزشی» وزارت علوم، تحقیقات و فناوری شد","۱۴ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18612/%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B2%D9%87%D8%B1%D8%A7-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D8%B3%D8%B1%D9%BE%D8%B1%D8%B3%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DA%AF%D8%A7%D9%87-%D8%AA%D8%B1%D8%A8%DB%8C%D8%AA-%D8%A8%D8%AF%D9%86%DB%8C-%D9%88-%D8%B9%D9%84%D9%88%D9%85-%D9%88%D8%B1%D8%B2%D8%B4%DB%8C-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D9%84%D9%88%D9%85-%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%B4%D8%AF","وزیر علوم، تحقیقات و فناوری با صدور حکمی «دکتر زهرا سلمان»، عضو هیئت علمی دانشگاه علامه طباطبائی را به عنوان ""سرپرست پژوهشگاه تربیت بدنی و علوم ورزشی"" وزارت عتف منصوب کرد."
"فراخوان جذب پژوهشگر","۱۴ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18609/%D9%81%D8%B1%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D8%AC%D8%B0%D8%A8-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DA%AF%D8%B1","پژوهشکده فرهنگ و ارتباطات دانشگاه علامه طباطبائی برای مسائل منتخب در حوزه های مختلف اقدام به جذب پژوهشگر میکند:"
"«نخستین دورۀ تخصصی اندیشه‌های مطهر» در دانشگاه علامه‌طباطبائی برگزار می‌شود","۱۲ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18592/-%D9%86%D8%AE%D8%B3%D8%AA%DB%8C%D9%86-%D8%AF%D9%88%D8%B1%DB%80-%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C-%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B7%D9%87%D8%B1-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","«نخستین دوره تخصصی اندیشه های مطهر» ویژۀ دانشجویان بین الملل مسلمان دانشگاه ها و موسسات آموزشی سراسر کشور با هدف توانمندسازی دانشجویان بین الملل، مردادماه سال جاری در دانشگاه علامه طباطبائی برگزار می شود."
"پنجمین همایش بین المللی روان شناسی تربیتی در دانشگاه علامه طباطبائی برگزار می‌شود","۱۲ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18588/%D9%BE%D9%86%D8%AC%D9%85%DB%8C%D9%86-%D9%87%D9%85%D8%A7%DB%8C%D8%B4-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%B1%D9%88%D8%A7%D9%86-%D8%B4%D9%86%D8%A7%D8%B3%DB%8C-%D8%AA%D8%B1%D8%A8%DB%8C%D8%AA%DB%8C-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","پنجمین همایش بین المللی روان شناسی تربیتی با تاکید بر مداخلات روانی – تربیتی به همت انجمن روان شناسی تربیتی ایران با همکاری و میزبانی دانشگاه علامه طباطبائی، ۱۴ و ۱۵ تیر ماه ۱۴۰۱ در دانشکده روان شناسی و علوم تربیتی این دانشگاه برگزار می شود."
"دانشگاه علامه طباطبائی میزبان بیش از ۱۱ هزار داوطلب آزمون سراسری ۱۴۰۱","۱۲ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18587/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%85%DB%8C%D8%B2%D8%A8%D8%A7%D9%86-%D8%A8%DB%8C%D8%B4-%D8%A7%D8%B2-%DB%B1%DB%B1-%D9%87%D8%B2%D8%A7%D8%B1-%D8%AF%D8%A7%D9%88%D8%B7%D9%84%D8%A8-%D8%A2%D8%B2%D9%85%D9%88%D9%86-%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B1","دانشگاه علامه طباطبائی به مدت چهار روز، میزبان ۱۱ هزار و ۳۵۴ داوطلب کنکور سراسری در پنج گروه آزمایشی علوم انسانی، علوم تجربی، ریاضی، هنر و زبان های خارجی بود."
"عضو هیئت علمی دانشگاه علامه طباطبائی، مشاور وزیر فرهنگ و ارشاد اسلامی شد","۰۶ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18556/%D8%B9%D8%B6%D9%88-%D9%87%DB%8C%D8%A6%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%85%D8%B4%D8%A7%D9%88%D8%B1-%D9%88%D8%B2%DB%8C%D8%B1-%D9%81%D8%B1%D9%87%D9%86%DA%AF-%D9%88-%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%B4%D8%AF","وزیر فرهنگ و ارشاد اسلامی، در حکمی «دکتر مهدیه محمدتقی زاده»، عضو هیئت علمی دانشگاه علامه طباطبائی را به عنوان مشاور خود منصوب کرد."
"برای حمایت و حفاظت از دانشجویان، به کمک و راهنمایی اعضای هیئت علمی نیاز داریم","۰۵ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18541/%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D9%88-%D8%AD%D9%81%D8%A7%D8%B8%D8%AA-%D8%A7%D8%B2-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%A8%D9%87-%DA%A9%D9%85%DA%A9-%D9%88-%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C%DB%8C-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A6%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D9%86%DB%8C%D8%A7%D8%B2-%D8%AF%D8%A7%D8%B1%DB%8C%D9%85","برای حمایت و حفاظت از دانشجویان، به کمک و راهنمای اعضای هیئت علمی نیاز داریم، چرا که این دانشجویان در آینده مدیران و مسئولان جامعه ما خواهند بود و اگر زندگی آنها به صورت نامناسب پیش برود، دچار خسارت بزرگ خواهیم شد."
"نیازمند دانشگاه های علوم انسانی و اجتماعی برای بالابردن کیفیت اداری، سیاستگذاری و قانونگذاری هستیم","۰۳ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18524/%D9%86%DB%8C%D8%A7%D8%B2%D9%85%D9%86%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%87%D8%A7%DB%8C-%D8%B9%D9%84%D9%88%D9%85-%D8%A7%D9%86%D8%B3%D8%A7%D9%86%DB%8C-%D9%88-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A8%D8%A7%D9%84%D8%A7%D8%A8%D8%B1%D8%AF%D9%86-%DA%A9%DB%8C%D9%81%DB%8C%D8%AA-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D9%88-%D9%82%D8%A7%D9%86%D9%88%D9%86%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D9%87%D8%B3%D8%AA%DB%8C%D9%85","هر چه ارتباط بین دانشگاه و نهاد سیاست گذار بیشتر باشد ما به هدف عالمان و متفکران بنیانگذار که جامعه مطلوب تر و زیستن با سطح بالا و کیفیت بیشتر است،‌ نزدیک تر خواهیم شد."
"محور اصلی گام دوم در ایجاد تمدن نوین اسلامی، علوم انسانی است","۰۳ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18523/%D9%85%D8%AD%D9%88%D8%B1-%D8%A7%D8%B5%D9%84%DB%8C-%DA%AF%D8%A7%D9%85-%D8%AF%D9%88%D9%85-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF-%D8%AA%D9%85%D8%AF%D9%86-%D9%86%D9%88%DB%8C%D9%86-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%B9%D9%84%D9%88%D9%85-%D8%A7%D9%86%D8%B3%D8%A7%D9%86%DB%8C-%D8%A7%D8%B3%D8%AA","نقش دانشگاه ها در حوزه تمدن سازی بسیار مهم و ابعاد مختلفی همچون تولید دانش، تولید فناوری، تربیت دانشجو، استاد محوری و شاگردپروری دارد ولی بسیار مهم است که به نقش بی بدیل استاد در این مسیر توجه کنیم."
"استادان نمونه دانشگاه علامه‌طباطبائی معرفی شدند","۰۲ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18516/%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF%D8%A7%D9%86-%D9%86%D9%85%D9%88%D9%86%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D8%B4%D8%AF%D9%86%D8%AF","آیین گردهمایی اعضای هیئت علمی دانشگاه علامه طباطبائی، با حضور وزیر اقتصاد، معاون آموزشی وزیر علوم، رئیس دانشگاه،‌ معاونان دانشگاه، روسای دانشکده‌ها و جمعی از اعضای هیئت علمی و خانواده‌های آنها برگزار و از ۲۱ استاد نمونه دانشگاه علامه طباطبائی تجلیل شد."
"نهمین جلسه شورای پنج دانشگاه بزرگ تهران به میزبانی دانشگاه علامه طباطبائی برگزار شد / عکس","۰۱ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18513/%D9%86%D9%87%D9%85%DB%8C%D9%86-%D8%AC%D9%84%D8%B3%D9%87-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D9%BE%D9%86%D8%AC-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A8%D8%B2%D8%B1%DA%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%D8%A8%D9%87-%D9%85%DB%8C%D8%B2%D8%A8%D8%A7%D9%86%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF-%D8%B9%DA%A9%D8%B3","نهمین جلسه شورای پنج دانشگاه بزرگ تهران به میزبانی دانشگاه های علامه طباطبائی در پردیس مرکزی این دانشگاه برگزار شد."
"معاون پژوهشی و رئیس دانشکده مدیریت و حسابداری معارفه شدند","۰۱ تیر ۱۴۰۱","https://atu.ac.ir/fa/news/18512/%D9%85%D8%B9%D8%A7%D9%88%D9%86-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D9%88-%D8%AD%D8%B3%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1%DB%8C-%D9%85%D8%B9%D8%A7%D8%B1%D9%81%D9%87-%D8%B4%D8%AF%D9%86%D8%AF","مراسم تکریم و معارفه معاون پژوهشی و رئیس دانشکده مدیریت و حسابداری دانشگاه علامه طباطبائی با حضور رئیس، معاونان و روسای دانشکده های دانشگاه برگزار شد."
"دانشگاه فدرال قفقاز شمالی روسیه و دانشگاه علامه طباطبائی تفاهم نامه همکاری امضا کردند","۳۱ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18502/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%81%D8%AF%D8%B1%D8%A7%D9%84-%D9%82%D9%81%D9%82%D8%A7%D8%B2-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D8%B1%D9%88%D8%B3%DB%8C%D9%87-%D9%88-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AA%D9%81%D8%A7%D9%87%D9%85-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D8%A7%D9%85%D8%B6%D8%A7-%DA%A9%D8%B1%D8%AF%D9%86%D8%AF","دانشگاه علامه طباطبائی و دانشگاه فدرال قفقاز شمالی روسیه با هدف گسترش همکاری های علمی و آموزشی در حوزه های مورد علاقه مشترک هر دو دانشگاه و تقویت روابط مشترک تفاهم نامه امضا کردند."
"تقدیر از دانشجویان و کارکنان افتخارآفرین و فعال معاونت دانشجویی دانشگاه علامه طباطبائی","۳۱ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18500/%D8%AA%D9%82%D8%AF%DB%8C%D8%B1-%D8%A7%D8%B2-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D9%88-%DA%A9%D8%A7%D8%B1%DA%A9%D9%86%D8%A7%D9%86-%D8%A7%D9%81%D8%AA%D8%AE%D8%A7%D8%B1%D8%A2%D9%81%D8%B1%DB%8C%D9%86-%D9%88-%D9%81%D8%B9%D8%A7%D9%84-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","در نشست صمیمی که به همت معاونت دانشجویی دانشگاه علامه طباطبائی برگزار شد، از دانشجویان و کارکنان افتخارآفرین و فعال تربیت بدنی و مرکز مشاوره و بهداشت روان دانشگاه تقدیر شد."
"حضور فعال دانشگاه علامه طباطبائی در حوزه تعاملات بین دانشگاهی با کشور روسیه","۳۱ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18496/%D8%AD%D8%B6%D9%88%D8%B1-%D9%81%D8%B9%D8%A7%D9%84-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1-%D8%AD%D9%88%D8%B2%D9%87-%D8%AA%D8%B9%D8%A7%D9%85%D9%84%D8%A7%D8%AA-%D8%A8%DB%8C%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%A8%D8%A7-%DA%A9%D8%B4%D9%88%D8%B1-%D8%B1%D9%88%D8%B3%DB%8C%D9%87","معاون بین الملل دانشگاه فدرال کازان روسیه با معاون پژوهشی دانشگاه علامه طباطبائی با هدف گسترش همکاری های علمی و پژوهشی در زمینه‌های مختلف از جمله زبان فارسی و زبان روسی، مطالعات ایرانی و روسی، تبادل دانشجو و استاد و به اشتراک گذاشتن امکانات پژوهشی دیدار و گفت و گو کردند."
"برگزاری امتحانات پایان ترم در دانشکده مدیریت و حسابداری","۲۹ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18467/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D8%AA%D8%B1%D9%85-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D9%88-%D8%AD%D8%B3%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1%DB%8C","امتحانات ساعت ۱۵:۳۰ و بعد از این ساعت همه مقاطع تحصیلی دانشکده های مستقر در پردیس مرکزی دانشگاه، در دانشکده مدیریت و حسابداری برگزار می شود."
"آیین گردهمایی اعضای هیئت علمی دانشگاه علامه طباطبائی برگزار می شود","۲۹ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18466/%D8%A2%DB%8C%DB%8C%D9%86-%DA%AF%D8%B1%D8%AF%D9%87%D9%85%D8%A7%DB%8C%DB%8C-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A6%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","آیین گردهمایی اعضای هیئت علمی دانشگاه علامه طباطبائی و معرفی استادان نمونه، ۲ تیرماه ۱۴۰۱ در مجتمع فرهنگی اردویی شهید باهنر برگزار می شود."
"در راستای تحقق برنامه راهبردی دانشگاه، اختیارات اداری و مالی به دانشکده ها واگذار می شود","۲۵ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18414/%D8%AF%D8%B1-%D8%B1%D8%A7%D8%B3%D8%AA%D8%A7%DB%8C-%D8%AA%D8%AD%D9%82%D9%82-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A7%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C-%D9%88-%D9%85%D8%A7%D9%84%DB%8C-%D8%A8%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D9%87%D8%A7-%D9%88%D8%A7%DA%AF%D8%B0%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","جلسه مشورتی رئیس دانشگاه با روسای دانشکده ها در خصوص عملیاتی شدن بودجه ریزی برنامه راهبردی دانشگاه برگزار شد."
"قدردانی از برگزیده های انجمن های علمی دانشجویی دانشگاه در چهاردهمین جشنواره بین المللی حرکت","۲۵ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18409/%D9%82%D8%AF%D8%B1%D8%AF%D8%A7%D9%86%DB%8C-%D8%A7%D8%B2-%D8%A8%D8%B1%DA%AF%D8%B2%DB%8C%D8%AF%D9%87-%D9%87%D8%A7%DB%8C-%D8%A7%D9%86%D8%AC%D9%85%D9%86-%D9%87%D8%A7%DB%8C-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AF%D8%B1-%DA%86%D9%87%D8%A7%D8%B1%D8%AF%D9%87%D9%85%DB%8C%D9%86-%D8%AC%D8%B4%D9%86%D9%88%D8%A7%D8%B1%D9%87-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%AD%D8%B1%DA%A9%D8%AA","آیین قدردانی از برگزیده های انجمن های علمی دانشجویی دانشگاه علامه طباطبائی در چهاردهمین جشنواره بین المللی حرکت، سه شنبه، ۲۴ خردادماه ۱۴۰۱، در سالن اجتماعات کتابخانه مرکزی و مرکز اسناد این دانشگاه برگزار شد."
"برگزیدگان مسابقه خوشنویسی چینی معرفی و تقدیر شدند / (عکس)","۲۴ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18408/%D8%A8%D8%B1%DA%AF%D8%B2%DB%8C%D8%AF%DA%AF%D8%A7%D9%86-%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D9%87-%D8%AE%D9%88%D8%B4%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%DA%86%DB%8C%D9%86%DB%8C-%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D9%88-%D8%AA%D9%82%D8%AF%DB%8C%D8%B1-%D8%B4%D8%AF%D9%86%D8%AF-%D8%B9%DA%A9%D8%B3-","آیین معرفی برگزیدگان مسابقه خوشنویسی چینی ویژه دانشجویان زبان چینی دانشگاه های ایران به همت سفارت چین در ایران و همکاری دانشگاه علامه طباطبائی امروز، سه شنبه، ۲۴ خردادماه ۱۴۰۱، در سالن شهید بهشتی دانشکده حقوق و علوم سیاسی این دانشگاه برگزار شد."
"شرایط بهره‌مندی دانشجویان از « طرح شهید وزوایی » اعلام شد","۲۴ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18405/%D8%B4%D8%B1%D8%A7%DB%8C%D8%B7-%D8%A8%D9%87%D8%B1%D9%87-%D9%85%D9%86%D8%AF%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%A7%D8%B2-%D8%B7%D8%B1%D8%AD-%D8%B4%D9%87%DB%8C%D8%AF-%D9%88%D8%B2%D9%88%D8%A7%DB%8C%DB%8C-%D8%A7%D8%B9%D9%84%D8%A7%D9%85-%D8%B4%D8%AF","بنیاد ملی نخبگان در چارچوب برنامه توسعه فعالیت‌های علمی و فرهنگی دانشجویان مستعد تحصیلی کشور، در سال تحصیلی ۱۴۰۲-۱۴۰۱، اعتبارها و تسهیلاتی را به دانشجویان برتر دانشگاه‌ها و مراکز آموزش‌عالی کشور اعطا می‌کند."
"جلسه شورای راهبردی دانشگاه با هدف بررسی فرآیند بودجه بندی و مالی برنامه‌های راهبردی دانشکده ها برگزار شد","۲۳ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18396/%D8%AC%D9%84%D8%B3%D9%87-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A8%D8%A7-%D9%87%D8%AF%D9%81-%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%D9%81%D8%B1%D8%A2%DB%8C%D9%86%D8%AF-%D8%A8%D9%88%D8%AF%D8%AC%D9%87-%D8%A8%D9%86%D8%AF%DB%8C-%D9%88-%D9%85%D8%A7%D9%84%DB%8C-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D9%87%D8%A7-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF","در ادامه برگزاری جلسه های شورای راهبردی دانشگاه  و با توجه به اعلام برنامه های پیشنهادهای هر یک از دانشکده ها، نشستی با هدف بررسی فرآیند بودجه بندی و مالی برنامه‌های راهبردی دانشکده ها در سال ۱۴۰۱ ۲۲ خردادماه جاری در محل سالن اجتماعات حوزه ریاست دانشگاه برگزار شد."
"افتخارآفرینی دانشجویان دانشگاه علامه طباطبائی در مسابقات ورزشی دانشگاه های منطقه یک کشور","۲۳ خرداد ۱۴۰۱","https://atu.ac.ir/fa/news/18395/%D8%A7%D9%81%D8%AA%D8%AE%D8%A7%D8%B1%D8%A2%D9%81%D8%B1%DB%8C%D9%86%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1-%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A7%D8%AA-%D9%88%D8%B1%D8%B2%D8%B4%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D9%86%D8%B7%D9%82%D9%87-%DB%8C%DA%A9-%DA%A9%D8%B4%D9%88%D8%B1","دانشجویان دانشگاه علامه طباطبائی با حضور خود در مسابقات ورزشی دانشگاه های منطقه یک کشور با کسب مدال های رنگارنگ و سهمیه حضور در پانزدهمین دوره المپیاد ورزشی دانشجویان ایران افتخار آفریدند."
